StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,MotionTiming_First Click,MotionTiming_Last Click,MotionTiming_Page Submit,MotionTiming_Click Count,MCB_1,MRB_1,BCheck1,BCheck1_DO,BCheck2,BCheck3,BaTiming_First Click,BaTiming_Last Click,BaTiming_Page Submit,BaTiming_Click Count,BCB_1,BRB_1,Check1,Check2,Feedback,BridgeTime_First Click,BridgeTime_Last Click,BridgeTime_Page Submit,BridgeTime_Click Count,TCB_1,TRB_1,TCheck1,TCheck1,Feedback,Gender,Gender_4_TEXT,Age,Eth,Race,Story,FL_22_DO,FL_28_DO,FL_36_DO,FL_40_DO,Motiondetectorblock_DO,Batteryblock_DO,Trainblock_DO
1/23/2019 16:46,1/23/2019 16:48,IP Address,,100,121,TRUE,1/23/2019 16:48,R_2VQ4hZwFgmad3Gr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.75,11.824,33.96,3,100,50,Neither Billy nor Suzy,One,He bought a battery that allowed it to start. ,,,,,,,,,,Male,,36,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNSB|BaTiming,
1/23/2019 16:43,1/23/2019 16:48,IP Address,,100,289,TRUE,1/23/2019 16:48,R_9U2jTGx3h05DkOt,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,39.726,0,3,11,Neither Billy nor Suzy,Two,"It took two batteries. If Susie had not gotten a battery, then Billy could not start the car with his battery.",,,,,,,,,,Female,,67,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:43,1/23/2019 16:48,IP Address,,100,318,TRUE,1/23/2019 16:48,R_1prRgYUYfSEvrlo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,69.103,0,0,100,Billy,One,Billy stole the battery. If he would have just waited until he got home he would have known that Suzy already bought one,,,,,,,,,,Female,,38,No,Black or African American,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:43,1/23/2019 16:48,IP Address,,100,349,TRUE,1/23/2019 16:48,R_1Ic97mCXmv5oLOT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,14.709,0,64,69,Billy,Two,he steal battery but he help to start a car.,,,,,,,,,,Female,,35,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 16:29,1/23/2019 16:49,IP Address,,100,1176,TRUE,1/23/2019 16:49,R_3J3Q87i0KAxr17A,,,,,,,anonymous,EN,Yes,4.517,4.941,9.347,2,50,0,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Billy|Both Billy and Suzy,2 or more,There was not enough information to determine if Billy or Suzy got there first. Whoever got there second was the one who caused the motion detector to go off.,,,,,,,,,,,,,,,,,,,Female,,34,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:44,1/23/2019 16:49,IP Address,,100,306,TRUE,1/23/2019 16:49,R_2VsSxsKVWHioWL1,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,194.103,0,11,38,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Because it wouldnt have collaspesed if he drove over it alone,Female,,36,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:46,1/23/2019 16:49,IP Address,,100,192,TRUE,1/23/2019 16:49,R_2B9SIQU9HG5ptoZ,,,,,,,anonymous,EN,Yes,0,0,25.969,0,50,82,Billy,Billy|Suzy|Both Billy and Suzy|Neither Billy nor Suzy,1 or more,The motion detector would have gone off even if he wasn't there. ,,,,,,,,,,,,,,,,,,,Female,,33,No,Black or African American,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
1/23/2019 16:47,1/23/2019 16:50,IP Address,,100,176,TRUE,1/23/2019 16:50,R_27WMx0R1A4id2WZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.178,3.085,15.255,2,89,98,Neither Billy nor Suzy,Two,"Although Billy was one half the responsibility, you could say that if he didn't contribute then the car would not have started.",,,,,,,,,,Male,,22,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:43,1/23/2019 16:50,IP Address,,100,389,TRUE,1/23/2019 16:50,R_r715Nhi3MF7DQFb,,,,,,,anonymous,EN,Yes,0,0,5.033,0,75,61,Neither Billy nor Suzy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,2 or more,They're all guilty.,,,,,,,,,,,,,,,,,,,Male,,24,No,Asian,Motion,FL_23,MotionCause|MotionRelevant,,,DVBS|MotionTiming,,
1/23/2019 16:48,1/23/2019 16:50,IP Address,,100,104,TRUE,1/23/2019 16:50,R_qCTrLpqCLBusJLH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,1.287,1.757,9.755,2,0,0,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",The bridge was at fault for collapsing..who was on it at the time isn't relevant. ,Male,,26,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:49,1/23/2019 16:50,IP Address,,100,86,TRUE,1/23/2019 16:50,R_28MM7X7bbx1VAso,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0.835,24.477,28.243,18,71,29,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,He did in fact cause the bridge to collapse - but it wasn't ENTIRELY his fault.  Suzy was at fault as well.,Male,,32,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNSB|BridgeTime
1/23/2019 16:48,1/23/2019 16:50,IP Address,,100,148,TRUE,1/23/2019 16:50,R_2DUDPVYdsrunhUn,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,49.285,0,50,100,Billy,Two,both batteries were needed to start the car not just  the one Billy acquired,,,,,,,,,,Male,,56,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:47,1/23/2019 16:51,IP Address,,100,216,TRUE,1/23/2019 16:51,R_3JftxXIK56wi01d,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,55.315,0,51,81,Neither Billy nor Suzy,One,One of them needed to complete the purchase of the Bartlett battery...one or the other.  I would have answered the same about Suzy.,,,,,,,,,,Male,,46,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:36,1/23/2019 16:52,IP Address,,100,917,TRUE,1/23/2019 16:52,R_3J9jlMSo1Jwzo2W,,,,,,,anonymous,EN,Yes,,,,,,,,,,,14.221,14.221,655.106,1,0,62,Neither Billy nor Suzy,One,"both parties where aware of what was needed in order to start the car, although they had intentions of buying the battery, they did not communicate to let each other know they had a source to receive the battery.",,,,,,,,,,Male,,25,Yes,Unknown/Other,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:44,1/23/2019 16:52,IP Address,,100,443,TRUE,1/23/2019 16:52,R_2YEbZ2taOQ6jZ5f,,,,,,,anonymous,EN,Yes,0,0,70.895,0,51,45,Both Billy and Suzy,Both Billy and Suzy|Neither Billy nor Suzy|Billy|Suzy,1 or more,,,,,,,,,,,,,,,,,,,,Male,,29,Yes,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:45,1/23/2019 16:52,IP Address,,100,446,TRUE,1/23/2019 16:52,R_2vk54ZQ4Lnz8Vq9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,173.528,0,19,100,Billy,One,"If Billy had not done what he did would the car be able to start? Yes, so he did not cause the car to able to start.",,,,,,,,,,Male,,37,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:46,1/23/2019 16:52,IP Address,,100,371,TRUE,1/23/2019 16:52,R_2v7aBSHfXMHxQRF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,1.385,0,80,87,Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","The graceful pedestrian bridge was swung into place on Saturday. Heralded as a triumph of “accelerated construction,” the walkway would allow pedestrians to safely cross eight lanes of traffic separating the campus of Florida International University from the small city where many of the students lived.  ",Male,,30,Yes,Black or African American,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:48,1/23/2019 16:52,IP Address,,100,242,TRUE,1/23/2019 16:52,R_1mCuGgwzQcDgjXo,,,,,,,anonymous,EN,Yes,0,0,124.597,0,94,90,Neither Billy nor Suzy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,2 or more,NA,,,,,,,,,,,,,,,,,,,Female,,27,No,Black or African American,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:49,1/23/2019 16:54,IP Address,,100,305,TRUE,1/23/2019 16:54,R_27kRHIyXdE1p0iF,,,,,,,anonymous,EN,Yes,0,0,42.337,0,100,100,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,1 or more,"Technically both made it go off as it was set to go off at 1 or more, with Billy being there it would have gone off even if she wasn't there. ",,,,,,,,,,,,,,,,,,,Male,,45,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:51,1/23/2019 16:54,IP Address,,100,192,TRUE,1/23/2019 16:54,R_2QSPsY7RBA0mgRW,,,,,,,anonymous,EN,Yes,0,0,34.209,0,100,60,Neither Billy nor Suzy,Billy|Suzy|Both Billy and Suzy|Neither Billy nor Suzy,1 or more,because it said it would go off with just one person,,,,,,,,,,,,,,,,,,,Female,,49,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:52,1/23/2019 16:55,IP Address,,100,153,TRUE,1/23/2019 16:55,R_3NDIVXi5HyLpqhh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,3.501,43.133,45.542,10,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy ignored his signal to stop ,Male,,37,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:48,1/23/2019 16:55,IP Address,,100,422,TRUE,1/23/2019 16:55,R_1YewN5WOhvOT2PT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,183.652,0,0,0,Billy,One,just that Billy stole the battery,,,,,,,,,,Female,,52,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:52,1/23/2019 16:55,IP Address,,100,202,TRUE,1/23/2019 16:55,R_3kvwUCn4oGwpX0t,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,2.087,6.57,7.591,3,100,100,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy's decision to cross the bridge at the same time as Suzy caused the bridge to collapse.,Male,,32,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:53,1/23/2019 16:55,IP Address,,100,128,TRUE,1/23/2019 16:55,R_ab2KeAGuNshlR5L,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,53.385,0,52,76,Billy,Two,I agreed halfway because two batteries were required and he had acquired only one of the two.,,,,,,,,,,Female,,31,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVBS|BaTiming,
1/23/2019 16:54,1/23/2019 16:56,IP Address,,100,132,TRUE,1/23/2019 16:56,R_cvkQYwJ4VIlbpdv,,,,,,,anonymous,EN,Yes,0,0,35.794,0,92,100,Billy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,2 or more,Because he was not supposed to be there. If he had followed instructions it would not have happened,,,,,,,,,,,,,,,,,,,Male,,46,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:55,1/23/2019 16:56,IP Address,,100,65,TRUE,1/23/2019 16:56,R_1QGYkvyHGsvJhLO,,,,,,,anonymous,EN,Yes,17.054,24.804,25.857,4,0,72,Billy,Both Billy and Suzy|Billy|Suzy|Neither Billy nor Suzy,1 or more,,,,,,,,,,,,,,,,,,,,Male,,23,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVBS|MotionTiming,,
1/23/2019 16:47,1/23/2019 16:57,IP Address,,100,575,TRUE,1/23/2019 16:57,R_YRh1lhIS09zjKlr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,38.248,0,46,63,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,Common sense ,Male,,39,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:50,1/23/2019 16:57,IP Address,,100,416,TRUE,1/23/2019 16:57,R_3qfYNGyLFFa0Z3Y,,,,,,,anonymous,EN,Yes,0,0,51.406,0,100,100,Billy,Both Billy and Suzy|Billy|Neither Billy nor Suzy|Suzy,2 or more,He was told not to come at all the next day.,,,,,,,,,,,,,,,,,,,Female,,55,No,Black or African American,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:55,1/23/2019 16:57,IP Address,,100,127,TRUE,1/23/2019 16:57,R_POQ86niBHrtZaqB,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,33.167,0,81,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",he should have waited he had the red signal. ,Female,,47,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:55,1/23/2019 16:57,IP Address,,100,142,TRUE,1/23/2019 16:57,R_9NB17f7VmBjS71D,,,,,,,anonymous,EN,Yes,,,,,,,,,,,3.421,7.979,46.589,3,0,100,Billy,One,Billy stole the battery unnecessarily when Suzy was buying one across town.,,,,,,,,,,Male,,33,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 16:46,1/23/2019 16:58,IP Address,,100,746,TRUE,1/23/2019 16:58,R_SDG15tWmck8EuSl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,79.179,136.506,140.22,11,48,100,Billy,One,"Billy caused them to be able to start the car because he provided (illegally) a second battery. However, it was not necessary that Billy provide a Bartlett battery in order for the car to start because Sue had already bought a Bartlett battery.",,,,,,,,,,Female,,38,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:58,1/23/2019 16:59,IP Address,,100,90,TRUE,1/23/2019 16:59,R_1LIoS4V9c4czR7t,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,23.471,0,0,0,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,"Billy may have caused it to collapse, but it was happening one way or another.",Male,,35,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:57,1/23/2019 17:00,IP Address,,100,183,TRUE,1/23/2019 17:00,R_2DZenrBzjpSr66w,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,90.033,0,50,70,Neither Billy nor Suzy,Two,"they both actually did, he just was first",,,,,,,,,,Male,,39,Yes,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:58,1/23/2019 17:00,IP Address,,100,131,TRUE,1/23/2019 17:00,R_xrrGOHf0sa8RNND,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.872,2.27,3.526,2,14,72,Neither Billy nor Suzy,Two,Because Suzy is the one that bought the batteries for the car.,,,,,,,,,,Female,,30,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:57,1/23/2019 17:01,IP Address,,100,197,TRUE,1/23/2019 17:01,R_3rPpk2jcTtCZ2Ik,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,15.089,15.089,16.171,1,51,90,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,The fact that they both drove onto the bridge to me means they both were to blame.,Female,,43,No,Black or African American,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:59,1/23/2019 17:01,IP Address,,100,137,TRUE,1/23/2019 17:01,R_1qexivo7I2Ys4TI,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,17.738,0,17,78,Billy,Either train is heavy enough on its own to break the bridge.,He made a mistake but either one of them caused the collapse because they both drove onto the bridge.,Female,,33,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:59,1/23/2019 17:01,IP Address,,100,168,TRUE,1/23/2019 17:01,R_1f41xeQJPhJ7a8N,,,,,,,anonymous,EN,Yes,0,0,35.151,0,100,93,Neither Billy nor Suzy,Billy|Both Billy and Suzy|Neither Billy nor Suzy|Suzy,1 or more,I'm sure the motion detector detected both Billy and Suzy as they would both have to pass through it.,,,,,,,,,,,,,,,,,,,Male,,40,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNBS|MotionTiming,,
1/23/2019 16:59,1/23/2019 17:02,IP Address,,100,157,TRUE,1/23/2019 17:02,R_2zdQ3IMkOcoKR1p,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,33.854,0,61,100,Neither Billy nor Suzy,Two,"If billy didn't buy the battery they would only have one, they both were responsible.",,,,,,,,,,Female,,28,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:59,1/23/2019 17:02,IP Address,,100,179,TRUE,1/23/2019 17:02,R_1HdX7jVLl7vnFaV,,,,,,,anonymous,EN,Yes,4.599,12.882,17.057,3,100,100,Billy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,2 or more,He was told not to be there and he disobeyed.,,,,,,,,,,,,,,,,,,,Male,,,,,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:59,1/23/2019 17:02,IP Address,,100,209,TRUE,1/23/2019 17:02,R_2xwNGU5R5mLM3yE,,,,,,,anonymous,EN,Yes,11.585,14.371,26.373,4,59,100,Both Billy and Suzy,Billy|Both Billy and Suzy|Suzy|Neither Billy nor Suzy,1 or more,The detector would have been set off by one person so Suzy would have set it off even if she arrived alone. But Billy would have triggered it anyway if he was there alone.,,,,,,,,,,,,,,,,,,,Male,,29,No,Asian,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
1/23/2019 17:00,1/23/2019 17:03,IP Address,,100,184,TRUE,1/23/2019 17:03,R_1Cp9wh5MJ2oOviF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,58.553,0,30,92,Billy,One,They could have started the car without the battery Billy stole,,,,,,,,,,Female,,35,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 17:01,1/23/2019 17:03,IP Address,,100,137,TRUE,1/23/2019 17:03,R_ykZx1YXIB3wkszT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,24.736,24.736,25.6,1,96,81,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He didn't pay attention to the bridge. ,Male,,22,No,"Black or African American,White",Train,FL_26,,,TrainCause|TrainRelevance,,,TCNBS|BridgeTime
1/23/2019 17:03,1/23/2019 17:04,IP Address,,100,94,TRUE,1/23/2019 17:04,R_2aLz9fKIgTU7bPY,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,14.462,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy ignored the red light, so it is all on him.",Male,,25,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 17:04,1/23/2019 17:05,IP Address,,100,72,TRUE,1/23/2019 17:05,R_27CBeJ6n6sd8Uqo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,20.465,20.465,21.197,1,83,78,Neither Billy nor Suzy,One,he got a battery,,,,,,,,,,Male,,34,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 17:03,1/23/2019 17:05,IP Address,,100,107,TRUE,1/23/2019 17:05,R_2wNr2bhjYJag6Lb,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,36.379,0,100,100,Billy,Two,Billy did an action that allowed the car to start by getting one of the batteries.,,,,,,,,,,Male,,34,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 17:03,1/23/2019 17:06,IP Address,,100,181,TRUE,1/23/2019 17:06,R_1Cmruvo7FTTjiww,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,35.149,0,100,100,Billy,Either train is heavy enough on its own to break the bridge.,HE IGNORED HIS SIGNAL NOT TO CROSS,Female,,46,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 17:04,1/23/2019 17:06,IP Address,,100,128,TRUE,1/23/2019 17:07,R_33x1SgKnYK9fcYL,,,,,,,anonymous,EN,Yes,0,0,18.358,0,51,1,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Billy|Neither Billy nor Suzy,2 or more,It was the person who set the parameters on the motion detectors fault,,,,,,,,,,,,,,,,,,,Male,,52,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CNSB|MotionTiming,,
1/23/2019 17:02,1/23/2019 17:07,IP Address,,100,265,TRUE,1/23/2019 17:07,R_ZgbOqUSFz7AbROF,,,,,,,anonymous,EN,Yes,0,0,52.774,0,50,0,Neither Billy nor Suzy,Neither Billy nor Suzy|Suzy|Both Billy and Suzy|Billy,1 or more,"The factor that we don't know who entered the room first. It just says that they arrived together, so we don't know which one triggered it.",,,,,,,,,,,,,,,,,,,Male,,27,Yes,,Motion,FL_23,MotionCause|MotionRelevant,,,DVBS|MotionTiming,,
1/23/2019 17:01,1/23/2019 17:08,IP Address,,100,440,TRUE,1/23/2019 17:08,R_3jd0P0M0cNxRCR9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.651,43.127,44.474,3,72,32,Neither Billy nor Suzy,Two,they both did 1/2 but Billy's had more of a chance of not working then Suzy's because he got his second hand & she got her straight from the store,,,,,,,,,,Female,,33,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 17:07,1/23/2019 17:09,IP Address,,100,70,TRUE,1/23/2019 17:09,R_2VQh0o5vcWAtO5o,,,,,,,anonymous,EN,Yes,,,,,,,,,,,2.368,15.651,16.293,28,85,84,Neither Billy nor Suzy,Two,He made a decision to acquire a Bartlett battery.,,,,,,,,,,Male,,27,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 17:03,1/23/2019 17:10,IP Address,,100,447,TRUE,1/23/2019 17:10,R_1N2oGsvhS8ZUBSo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,170.439,0,1,4,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,"The fact that it assigns blame to Billy, when neither he nor Suzy knew about the bridge collapsing, and if they hadn't driven onto the bridge, another train conductor would have eventually.",Male,,32,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNBS|BridgeTime
1/23/2019 17:08,1/23/2019 17:10,IP Address,,100,139,TRUE,1/23/2019 17:10,R_xDzQNf4pJcBXulr,,,,,,,anonymous,EN,Yes,0,0,15.086,0,65,66,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,1 or more,I was kinda lead in that direction,,,,,,,,,,,,,,,,,,,Male,,37,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 17:03,1/23/2019 17:11,IP Address,,100,425,TRUE,1/23/2019 17:11,R_2wbjVuZ4x46vmqk,,,,,,,anonymous,EN,Yes,0,0,48.086,0,92,100,Billy,Billy|Neither Billy nor Suzy|Both Billy and Suzy|Suzy,2 or more,Billy wasn't suppose to come in at all to work on the project. Suzy was to come in at 9 a.m.,,,,,,,,,,,,,,,,,,,Female,,56,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 17:10,1/23/2019 17:11,IP Address,,100,100,TRUE,1/23/2019 17:11,R_31Ga8zS9gENdjFr,,,,,,,anonymous,EN,Yes,0.828,4.994,6.624,3,74,75,Neither Billy nor Suzy,Both Billy and Suzy|Neither Billy nor Suzy|Billy|Suzy,1 or more,His presence in the room cleared the conditions for the motion detector to go off.,,,,,,,,,,,,,,,,,,,Male,,34,No,Black or African American,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 17:11,1/23/2019 17:13,IP Address,,100,106,TRUE,1/23/2019 17:13,R_1rwtkfEjk7PfSlu,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,27.389,0,3,94,Billy,One,"Billy did not cause the car to start, the Bartlett battery caused the car to start.",,,,,,,,,,Female,,41,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 17:12,1/23/2019 17:13,IP Address,,100,41,TRUE,1/23/2019 17:13,R_vw9bG0wxmECTXQR,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,5.279,0,38,41,Suzy,One,0,,,,,,,,,,Male,,27,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 17:10,1/23/2019 17:14,IP Address,,100,234,TRUE,1/23/2019 17:14,R_245Aikv4ZwE2mNQ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,3.196,3.196,60.564,1,1,89,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,It was actually both of them that cause the bridge to collapse by not thinking clearly.,Female,,48,Yes,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNSB|BridgeTime
