StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Conform_time_First Click,Conform_time_Last Click,Conform_time_Page Submit,Conform_time_Click Count,ProfManip,LeverManip,control,altTime_First Click,altTime_Last Click,altTime_Page Submit,altTime_Click Count,AgentCause,ObjectCause,control1,control2,Sex,Age,Eth,Race,FL_36_DO,FL_38_DO,FL_42_DO,Manipulation_DO
1/31/2019 16:26,1/31/2019 16:31,IP Address,,100,265,TRUE,1/31/2019 16:31,R_3oN0BhbHuN2KROd,,,,,,,anonymous,EN,Yes,0,0,129.455,0,,"To the reader's knowledge, only the white lever malfunctions. However, if the red lever were to malfunction, it could do so in multiple ways. Perhaps the user was too rough with the lever and breaks it, causing no pencil to fall at all. Or, the red level has an internal problem, where pulling it does not allow for the release of a pencil.",,6.3,86.06,86.423,2,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,20,No,,,Agentcause,,LeverManip|altTime
1/31/2019 16:28,1/31/2019 16:31,IP Address,,100,206,TRUE,1/31/2019 16:31,R_2mzuTicHv2YEJOh,,,,,,,anonymous,EN,Yes,0,0,77.267,0,"Can the professor see the stock inside the vending machine via glass? if he knew there was only a couple pencils left he should have left them there and contacted whoever is in charge of replenishing stock in the machine in order to be proactive. If he didn't take a pencil, then a student would have an option to get one even though it may not come out correctly.",,,17.345,74.59,75.122,5,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,31,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 16:25,1/31/2019 16:31,IP Address,,100,352,TRUE,1/31/2019 16:31,R_1jAP4oVgiOOSS8C,,,,,,,anonymous,EN,Yes,27.858,69.122,70.665,18,Had they pushed the white lever the pencil would have been broken in half and both professors could've had one half. Had he not taken a pencil there would've been one left for the student.,,,22.155,160.703,161.883,10,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,25,Yes,Unknown/Other,Objectcause,,,ProfManip|altTime
1/31/2019 16:25,1/31/2019 16:31,IP Address,,100,360,TRUE,1/31/2019 16:31,R_3k1wVo0oCSO7E8j,,,,,,,anonymous,EN,Yes,10.599,10.599,11.557,1,,,The students were left without enough pencils due to the fact the vending machine is malfunctioning.  This is a problem due to the fact the students need to take a test. ,0.88,126.513,131.127,11,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,37,No,White,,,Objectcause,control|altTime
1/31/2019 16:23,1/31/2019 16:32,IP Address,,100,542,TRUE,1/31/2019 16:32,R_3DcKXxpnh3jMj4V,,,,,,,anonymous,EN,Yes,32.333,108.175,113.228,3,,,The vending machines dispense pencils and erasers.  The red and black levers dispense pencils but the white dispenses erasers which is commonly broken.  The white lever dispenses erasers and pencils but breaks the pencil.  Two professors get the last pencils so when the student needs a pencil the dispenser is empty.,14.942,14.942,274.146,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,69,No,Black or African American,,,Agentcause,control|altTime
1/31/2019 16:28,1/31/2019 16:32,IP Address,,100,211,TRUE,1/31/2019 16:32,R_qOAtEPOPrqsIHyp,,,,,,,anonymous,EN,Yes,0,0,93.683,0,,,"Both the professor and the assistant pulled the levers and emptied the vending machine of pencils. A student needed one, and there were none left.",5.273,53.041,56.167,3,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,58,No,White,,,Objectcause,control|altTime
1/31/2019 16:21,1/31/2019 16:32,IP Address,,100,631,TRUE,1/31/2019 16:32,R_d6TNXXmbx9j8ryF,,,,,,,anonymous,EN,Yes,4.778,10.84,52.808,2,,,"Professor Smith and an administrative assistant both needed a a pencil at the same time. They went to the vending machine, Professor Smith pulled the red lever and the administrative assistant pulled the black lever. They both got pencils, however this meant there were no pencils for a student who was going to take a test.",28.61,88.375,139.527,5,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,25,No,White,,,Agentcause,control|altTime
1/31/2019 16:31,1/31/2019 16:33,IP Address,,100,111,TRUE,1/31/2019 16:33,R_pGbThwENfSjVI3f,,,,,,,anonymous,EN,Yes,0,0,31.454,0,,,"There is a vending machine with pencils and it sometimes malfunctions when you hit the white lever. A professor and another professor hit the levers in order to get pencils and they did not malfunction, but then a student needed a pencil very badly and could not get one.",0.811,0.811,33.091,1,The administrative assistant,,The white lever,"Professor Smith,The administrative assisstant",Male,28,Yes,White,,,Agentcause,control|altTime
1/31/2019 16:29,1/31/2019 16:33,IP Address,,100,266,TRUE,1/31/2019 16:33,R_30u8CnUCkrIPP0P,,,,,,,anonymous,EN,Yes,0,0,65.127,0,"Professor Smith probably did not need a pencil to do his work. The admin asst probably didn't need one either. If they saw the machine was low, they could have gone elsewhere or used a pen. Many tests now require pencil, so the student would need it more than them.",,,12.658,12.658,119.571,1,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,61,No,Unknown/Other,Objectcause,,,ProfManip|altTime
1/31/2019 16:29,1/31/2019 16:33,IP Address,,100,256,TRUE,1/31/2019 16:33,R_1kIkP73F449eLM9,,,,,,,anonymous,EN,Yes,0,0,66.238,0,,"If the red lever had not functioned the person pulling the red lever could have chose to pull the black lever and dispensed a pencil, assuming both levers dispense from the same bay.  Even if they did not, the person coming afterwards would still be out a pencil, because the other lever bay would have been empty.",,25.704,25.704,111.329,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,35,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:28,1/31/2019 16:34,IP Address,,100,341,TRUE,1/31/2019 16:34,R_afqNZ3DmRGT3FGV,,,,,,,anonymous,EN,Yes,22.563,61.729,68.373,37,"Professor Smith was recently hired. As such, he prepared accordingly and bought a box full of pencils in case he was in need of a spare pencil. Instead of going to the vending machine that day, he simply did not go to the vending machine and took one of the 2 remaining pencils. If he did not take a pencil, then the student who desperately needed a pencil could get one for her class work. ",,,24.523,174.423,179.114,6,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,27,No,Asian,Objectcause,,,ProfManip|altTime
1/31/2019 16:30,1/31/2019 16:34,IP Address,,100,244,TRUE,1/31/2019 16:34,R_2fvysEoFmkeptdO,,,,,,,anonymous,EN,Yes,0,0,46.703,0,,"The lever could have only worked if only one person was pulling levers at the same time, then only one pencil would have dropped. If the red lever had not functioned properly, the puller would just have attempted to pull one of the other levers first to see if a pencil would drop before leaving the machine.",,0.964,0.964,106.848,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,25,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:30,1/31/2019 16:34,IP Address,,100,256,TRUE,1/31/2019 16:34,R_3oSBND5A7o8tvIX,,,,,,,anonymous,EN,Yes,3.359,28.138,74.046,4,,,A vending machine was installed at a school to dispense pencils and erasers.  The machine often malfunctions while dispensing erasers.  The professor and administrative assistant are allowed to use the machine and took the last two pencils.  Now there are none left for a student that needs a pencil.,4.361,78.302,94.904,6,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,38,No,White,,,Objectcause,control|altTime
1/31/2019 16:31,1/31/2019 16:34,IP Address,,100,228,TRUE,1/31/2019 16:34,R_dj3yUxIt0Hy3dx7,,,,,,,anonymous,EN,Yes,0,0,56.884,0,"Professor Smith could have been told to bring his/her own supplies, and not told to take from the vending machine. If Professor Smith had not taken a pencil, there could have been one left for the student.",,,55.374,55.374,103.006,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,34,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:27,1/31/2019 16:35,IP Address,,100,481,TRUE,1/31/2019 16:35,R_dhxYJRravDIPP6p,,,,,,,anonymous,EN,Yes,0,0,157.245,0,,"The vending machine mechanism could have been adjusted so that only the black lever produces a pencil. If the red lever had not produced a pencil, there might still have been available for the student.",,82.492,215.862,217.479,2,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,48,No,Black or African American,,Agentcause,,LeverManip|altTime
1/31/2019 16:30,1/31/2019 16:35,IP Address,,100,279,TRUE,1/31/2019 16:35,R_1GHPYXMEKjGcAKm,,,,,,,anonymous,EN,Yes,35.01,35.01,62.551,1,If the machine had a counter then the professor would have seen that the quantity left was limited.  If the professor had not taken a pencil then it would have been there for the next student.,,,21.757,21.757,116.035,1,Professor Smith,,"The black lever,The white lever","Professor Smith,The administrative assisstant",Female,68,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 16:30,1/31/2019 16:35,IP Address,,100,289,TRUE,1/31/2019 16:35,R_2fAJm9IGO40U4pe,,,,,,,anonymous,EN,Yes,0,0,129.636,0,,,The professor and his assistant both needed a pencil. They both pulled the black lever and red lever at the same time and both received a pencil. Those were the last two pencils.,7.405,7.405,57.595,1,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,53,No,Black or African American,,,Objectcause,control|altTime
1/31/2019 16:30,1/31/2019 16:35,IP Address,,100,287,TRUE,1/31/2019 16:35,R_3iqz94jDlDuxLa0,,,,,,,anonymous,EN,Yes,20.438,53.279,56.212,2,,Maybe since the red lever did not produce a pencil there would have been a pencil left over. Then when the student came they may have been able to pull the black lever and receive the pencil the student needed for the test.,,45.395,47.616,161.479,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,50,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:32,1/31/2019 16:36,IP Address,,100,219,TRUE,1/31/2019 16:36,R_28NawXl5Er77Gk8,,,,,,,anonymous,EN,Yes,0,0,71.972,0,,"Well, since the black and red levers produce pencils, the only way not to would be if there was low inventory.  The white lever breaks a pencil and provides an eraser, so if there is only one left, the white lever could break the last pencil as well.",,23.223,23.223,99.166,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,43,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:33,1/31/2019 16:37,IP Address,,100,217,TRUE,1/31/2019 16:37,R_r9dRXlGQvSyCGMF,,,,,,,anonymous,EN,Yes,30.565,48.356,50.001,2,,Mr. Smith could have chosen the white lever and received a broken pencil.,,30.559,30.585,66.368,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,55,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 16:32,1/31/2019 16:37,IP Address,,100,315,TRUE,1/31/2019 16:37,R_yDRqkSVwnCSoKkN,,,,,,,anonymous,EN,Yes,105.961,105.961,109.929,1,,,"There is a vending machine in a department of a university that dispenses office supplies. The lever that gives erasers usually malfunctions and gives an eraser along with a (broken) pencil. At the end of the story, a student tried to get a pencil from the machine but there were none left.",0.901,0.901,70.437,1,,,"The red lever,The white lever","Professor Smith,The administrative assisstant",Female,22,No,White,,,Objectcause,control|altTime
1/31/2019 16:28,1/31/2019 16:37,IP Address,,100,533,TRUE,1/31/2019 16:37,R_1pXbuMzBTUo73a9,,,,,,,anonymous,EN,Yes,148.741,148.741,319.682,1,"If the professor had not taken a pencil, the student (or any student) would have been able to get a pencil from the vending machine. If the Professor and administrative assistant shared a pencil, the Professor wouldn't have needed to take a pencil. The Professor, i would think, wouldn't of truly needed the pencil as he wasn't taking the test so holding off on taking one would have been okay. ",,,1.696,1.696,135.114,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,33,No,"Black or African American,White",Objectcause,,,ProfManip|altTime
1/31/2019 16:30,1/31/2019 16:38,IP Address,,100,426,TRUE,1/31/2019 16:38,R_TwkIz40hU66soMx,,,,,,,anonymous,EN,Yes,12.33,63.057,166.981,21,Maybe nobody can get pencil from the vending mechine ,,,48.994,104.758,130.675,5,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,27,,,Agentcause,,,ProfManip|altTime
1/31/2019 16:28,1/31/2019 16:38,IP Address,,100,585,TRUE,1/31/2019 16:38,R_VLtqZiBJCYA1jm9,,,,,,,anonymous,EN,Yes,0,0,108.401,0,,,"Ata university there is a vending machine from which you can get office supplies. The department uses this to try to keep better track of the office supply inventory. The red or black lever both will dispense a pencil when pulled. when the white lever is pulled it dispenses both an eraser and a pencil. However, this function almost always malfunctions. There is usually enough supplies for the students so professors and admin assistants are allowed to take from the machine. One day a professor and admin assistant both took pencils from the machine. the machine is really low on supplies and there is a test which creates a problem for students",5.582,154.298,252.962,3,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,41,No,White,,,Agentcause,control|altTime
1/31/2019 16:32,1/31/2019 16:38,IP Address,,100,357,TRUE,1/31/2019 16:38,R_1IBsuoR508kZXGO,,,,,,,anonymous,EN,Yes,2.173,86.539,87.377,14,,,"A philosophy department uses a vending machine to keep track of supplies. One day a professor and assistant both needed a pencil. They were both able to get one, but unfortunately the machine ran out and the next student who needed a pencil could not get one from the machine.",28.101,28.24,93.251,2,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,31,No,White,,,Agentcause,control|altTime
